"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Puerto Rico","PRI","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","168.67122","","156.14289","","","","","",
"Puerto Rico","PRI","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","273.98371","","348.36426","","","","","",
"Puerto Rico","PRI","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.3","415.45","437.09","545.96","509.31","566.69","695.26","677.4","699.84","666.44","715.21","635.55","638.95","579.81","620.74","594.95","607.6","576.23","515.42","","",
"Puerto Rico","PRI","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.45131","","","","0.43859","","0.42883","","","","","",
"Puerto Rico","PRI","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","8536","7901","7900","5066","3961","13767","15834","16344","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","7220","6531","6515","3367","2061","11704","13722","14239","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","1316","1370","1385","1699","1900","2063","2112","2105","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5861","6350","6846","","7956","8018","7956","8354","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","8","32","13","13","38","8","8","","","","","","","","","","","","","66","56","76","","55","39","39","27","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.61","1.13","1.48","1.33","2.93","6.78","8.74","10.51","10.53","7.28","8.25","7.52","18.18","9.23","17.55","38.53","42.31","58.71","87.42","","",
"Korea, Dem. People's Rep.","PRK","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6030305604577","8.23752681924007","4.79555696750226","4.07317631330085","4.13277290884648","4.49289095525563","4.70011195277968","4.88251153601429","5.08119394933885","5.8053252856101","5.98808321457851","5.28388829704676","6.94221527613753","7.08380471382368",
"Portugal","PRT","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3502609819","3575980157","1618308116","1498673592","1834211630","1919330026","2135760004","2315726875","2096407037","2457329643","2816236487","2978219490","3595047498","3359568309",
"Portugal","PRT","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175.90995","187.30534","214.62814","241.71802","259.88889","277.86373","291.87038","305.78415","291.64541","277.71646","341.95866","405.93805","472.62025","447.2168","377.88959","339.87803","338.20975","742.2652","709.20276","752.77583","701.04212","780.06385","","","",
"Portugal","PRT","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1245.38485","1340.82515","1438.89076","1536.05884","1625.53423","1713.98674","1827.80491","1940.82004","1975.38736","2010.3974","2338.18339","2664.85462","3813.75701","3756.501","3918.75913","4168.2672","4037.33199","3610.55354","3662.37537","3729.77304","4004.57642","4367.73282","4537.53162","","",
"Portugal","PRT","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","4308","4590","3995","3729","4057","8495","10629","11047","15606","17920","19110","18819","18979","18388","19256","18223","13938","14825","12253","15288","18571","16306","14334","14785","15071","14382","17104","20005","19852","18717","19452","18349","16662","16981","19668","18509","18695","20408","21328","21510","",
"Portugal","PRT","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","2702","2930","2386","2344","2344","2420","3041","2838","4223","4969","5060","4533","4839","4842","4347","3841","4040","4744","3508","5962","8046","7192","6930","7566","8125","8592","11904","15289","15508","15416","16603","15616","14297","14643","17490","16548","16233","17822","18906","19050","",
"Portugal","PRT","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","1606","1660","1609","1385","1713","6075","7588","8209","11383","12951","14050","14286","14140","13546","14909","14382","9898","10081","8745","9326","10525","9114","7404","7219","6946","5790","5200","4716","4344","3301","2849","2733","2365","2338","2178","1961","2462","2586","2422","2460","",
"Portugal","PRT","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","92","90","92","91","96","85","77","61","54","86","101","102","69","88","103","81","86","71","96","81","81","107","130","125","123","158","184","250","381","571","499","571","621","647","722","925","724","644","661","703","",
"Portugal","PRT","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","1731","1843","1734","1760","1756","1906","2191","2258","2410","3311","3541","3453","1138","180","88","120","76","101","61","114","65","56","49","40","64","47","36","31","24","46","46","75","26","22","18","20","27","36","29","104","",
"Portugal","PRT","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3343.65","3828.88","4077.07","4630.46","5213.1","5916.67","7174.7","7654.28","8699.13","9536.74","10586.89","11925.05","12967.22","13974.07","14569.91","14691.23","14348.02","14391.44","14294.56","","",
"Portugal","PRT","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5495","0.5636","0.62468","0.681","0.72127","0.76452","0.72144","0.69759","0.72871","0.75707","0.95455","1.12427","1.4452","1.57973","1.53257","1.45683","1.37777","1.32641","1.28973","1.24263","1.28081","1.32833","1.36552","","",
"Portugal","PRT","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","2321067.22973486","2899579.58845378","1823362.24868173","3049673.11711294","3602811.05589889","5164081.9380964","2430887.0916913","3768948.57286901","2749066.5450509","3543625.3962715","5349184.85639383","6409174.74361304","7669667.3832539","8263646.55417825","13518995.0504966","15243166.9271451","12504400.4266547","35852619.4334084","28982780.2265956","19242988.5261904","20082226.305854","26512395.9709606","42552381.2651447","20222745.8608059","25345825.8769546","20580229.8139204","22816648.5924917","29470852.9242598","27434781.7460318","44877223.0287757","70423673.2482572","87685085.7397643","68794426.2509164","151136668.043892","46372790.3318903","67001763.873106","52789710.0496279","45192160.0353332","70212336.1083473","80679035.4803262","94955138.372528","140723559.805033","121188002.545788","124158706.628788","140080202.64597",
"Portugal","PRT","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","16341979.4351792","19927109.377523","18049887.4310141","22457713.4470024","31269169.1851628","33176431.5087935","41619590.6694246","37300591.3801136","29516010.3292614","33225182.7557572","51572629.3938328","81880287.2246236","76626967.6859668","68657091.9164604","116575032.455154","114317819.472099","75434043.8965403","174250995.482916","206290995.319843","236796159.253168","274306362.170203","287874080.173209","303731471.143247","301043219.047619","275310387.41069","250806170.270492","314186788.423986","307630213.718405","361783080.194806","349633378.171103","408518949.861751","479505309.520782","534829333.623534","562301734.08391","595846046.608946","600613719.007034","505194156.563277","517704267.31449","660632627.833127","700149438.135414","813725639.969194","892938043.009569","883697896.016485","887737502.462122","891850080.822878",
"Paraguay","PRY","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.96356024289489","9.59999864912939","12.0339360875821","8.62971920579377","10.00733219646","8.8381640283169","8.62670927081291","6.80318293154926","6.03842112958223","7.63626777342779","6.43135616646639","9.73585990464865","7.18284420423199","",
"Paraguay","PRY","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25475195","39796552","40885859","41672311","59112923","56616781","66156749","62065736","50417841","60873339","62253535","102336648","76176090","",
"Paraguay","PRY","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.47242","","","","","77.52565","40.24138","","","",
"Paraguay","PRY","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.58892","82.2493","81.37784","86.39661","71.97684","","","76.6284","","","50.04755","168.34039","","152.2079","182.69493","121.1058","135.13787","","","",
"Paraguay","PRY","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","2703","3876","3421","2365","2854","","","5406","7903","","","9846","9419","","","","","","","13953","12301","11696","12620","13907","15664","14860","16719","20032","18435","22102","","","","","","","","17459","","",
"Paraguay","PRY","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","1211","1369","1267","936","1917","","","1556","3897","","","5296","5958","","","","","","","5949","6004","5838","6877","8158","8890","8434","9363","11526","10904","13140","","","","","","","","12085","","",
"Paraguay","PRY","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","1492","2507","2154","1429","937","","","3850","4006","","","4550","3461","","","","","","","8004","6297","5858","5743","5749","6774","6426","7356","8506","7531","8962","","","","","","","","5374","","",
"Paraguay","PRY","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","5","10","7","","","","6","16","","20","30","","","","","","","11","12","11","12","18","24","21","37","13","15","18","","","","","","","","","","",
"Paraguay","PRY","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","50","32","35","","","","34","36","","44","71","","","","","","","211","253","171","173","187","241","364","295","265","246","347","","","","","","","","","","",
"Paraguay","PRY","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.35","17.91","12.65","15.83","25.27","26.06","27.82","29.48","32.04","34.48","35.98","49.15","56.16","59.66","61.12","93.13","98.98","135.43","97.98","","",
"Paraguay","PRY","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.06699","0.07493","0.06135","0.06066","0.06091","","","0.0412","","","0.04221","0.06515","","0.07921","0.09687","0.11688","0.14883","","","",
"Paraguay","PRY","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","64900000","0","76300000","79100000","81600000","96000000","114100000","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","",
"Paraguay","PRY","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100000","0","100000","","100000","1200000","1200000","1600000","2400000","3400000","8600000","7400000","4600000","4600000","1900000","1700000","3100000","1200000","1900000","1700000","2500000","2500000","2500000","37300000","18050000","18500000","19330000","18500000","18500000","18500000","18500000",
"West Bank and Gaza","PSE","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0685951766777218","0.185536046220786","0.130350209709773","0.355480921093788","0.208594531965998","0.316657810906837","0.0947994423851889","0.234222698681889","0.961927863273065","0.717403678882815","0.615204110954072","0.850022139317198","0.903315387347456","",
"West Bank and Gaza","PSE","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167530","489469","358718","974636.999999999","696891","1128720","376541","1101491","5860647","4340427","4292150","6243920","6637323","",
"West Bank and Gaza","PSE","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.22494","26.70692","","71.75209","","","178.0999","","","","","","","",
"West Bank and Gaza","PSE","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.53826","94.12243","143.26611","323.50083","","","575.10944","","","","","","","",
"West Bank and Gaza","PSE","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.18","54.88","90.86","87.74","98.95","101.18","113.74","150","149.84","180.72","193.31","214.62","211.13","228.3","244.28","219.24","241.05","324.96","375.95","","",
"West Bank and Gaza","PSE","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.20833","0.16338","0.39655","0.39273","","","0.4922","","","","","","","",
"West Bank and Gaza","PSE","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","7907.94055618226","","529.473906613142","45361.3253356184","26851.814628699","25000","36000","33000","3000","1000","5515112.07289295","4055.16431924883","","0","0","0","0","1708.33608540835","0","0","",
"West Bank and Gaza","PSE","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2281.47777777778","0","66999.8528618371","60897.4907328201","2091422.35368686","312493.353547339","1871006.58849809","2734000","1526000","1296000","900000","203000","292307.758274208","576598.479767461","816166.279014115","731750.730845548","919960.191851322","1307902.0545885","1080076.94206387","1312418.61760206","1569027.01997851","1873047.48007986","",
"Pacific island small states","PSS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.45077039552133","3.82800824928912","3.9422307115148","","","3.41537410157684","4.07860133529548","5.14672972797364","3.88432807799553","5.00628074329249","19.8647413945624","",
"Pacific island small states","PSS","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","","","","","","813","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","681","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1005059013689","61.1205696213253","57.483068065459","70.2090517696059","86.2525024763539","103.99245089008","126.890896037735","115.792161741835","86.8340102199511","91.02","112.05466302909","97.5071577244466","89.4534395951799","112.483807345486","157.155976315071","155.420268151288","210.278564459187","186.700009344448","189.45349153955","","",
"Pacific island small states","PSS","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Charges for the use of intellectual property, receipts (BoP, current US$)","BX.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2168455.08999209","2513412.38666332","1502611.71561008","1729030.07376831","2328014.99292264","3102126.62983942","9545459.21030357","9714578.71720131","9777843.75840246","13586846.1324815","0","0","0","103828.161623762","62007.2789655808","3149911.79921157","1321750.83225534","4010951.64172489","1241187.08673219","429064.709942179","15273.3159896345","454170.850577147","366228.284497073","456964.042243293","807145.77086","829638.38189373","471834.377128629","469455.440043921","1341556.39150314","2400823.92362238","1165417.3643805","2410823.31353518","4064435.19319696","2718459.61673915","1863391.50569036","530795.554113123",
"Pacific island small states","PSS","Charges for the use of intellectual property, payments (BoP, current US$)","BM.GSR.ROYL.CD","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","7537.05480067204","0","0","0","0","0","0","12279.0754100171","0","125242.521771636","156851.263175506","64709.9009401292","117443.260224904","145041.219104106","171023.94778598","-82758.82373046","261134.306078717","913641.24562275","538320.492264633","1663959.03883821","1276011.34624455","1280207.87324139","2032667.75708915","1944966.18743876","2792702.96183033","3986314.63052935","2630350.16560916","1830442.78047994","4179545.13153316","4802957.61040107","5413338.69841959","10579720.170265","11401936.1973338","17482358.9885617","13876706.4923925","14905876.8652778","10928459.0630622","8876502.21499842",
"Post-demographic dividend","PST","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.6800095506015","20.4860011650854","21.5661752103265","22.0872502349177","20.2372691967384","20.0342982741763","20.4156625864104","19.7717936354819","20.4611516925828","20.6120618798062","21.2271246289739","21.2581321099928","21.6383946062615","",
"Post-demographic dividend","PST","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1262030147445","1331301754912","1073271202172","1243540870332","1331423693705","1316974644660","1339827541636","1370072900287","1283008056299","1280964310414","1577479677483","1702308968143","1657621384269","1604144153081",
"Post-demographic dividend","PST","Technicians in R&D (per million people)","SP.POP.TECH.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2921.15016440897","2946.14677585962","3033.41366388804","3111.51832569548","3185.0833458096","3277.2489069157","3326.98456691857","3470.17786161776","3551.68471690164","3623.26938918155","3630.25079680622","3668.40329928375","3799.36042412141","3861.37518047653","3877.31686854427","3936.29925072622","3970.53258775638","4053.6747539206","4150.05473341992","4240.38794871167","4269.23097432067","4424.07816162523","","","",
"Post-demographic dividend","PST","Trademark applications, total","IP.TMK.TOTL","","","","","","","","","","","","","","","","","","","","","413072","417868","436081","453748","493201","573936","619770","679609","751267","809850","854914","815597","864576","918763","984256","1061566","1048793","1052462","1070396","1179201","1376255","1151271","1089743","1122312","1172236","1222500","1255887","1337428","1258197","1141974","1199828","1232779","1258376","1293470","1340761","1437220","1492955","1609941","1674547","1739060","",
"Post-demographic dividend","PST","Trademark applications, direct resident","IP.TMK.RESD","","","","","","","","","","","","","","","","","","","","","303411","308661","326857","330232","359950","389732","420445","459132","487398","513567","515545","493420","532771","545229","615632","664620","695198","685224","697190","797920","914766","746911","723897","741509","794765","843536","871534","935351","875325","858615","897459","917705","932656","963711","1000900","1048472","1103626","1173664","1201623","1240412","",
"Post-demographic dividend","PST","Trademark applications, direct nonresident","IP.TMK.NRES","","","","","","","","","","","","","","","","","","","","","94126","92982","93442","106359","114447","159460","166094","189236","224390","247776","248801","232964","244295","283306","323203","346851","306022","316811","337371","343908","416015","362230","304281","304322","333261","335554","340191","356115","340000","283359","302369","315074","320128","323193","333080","342210","382640","429201","465691","491328","",
"Post-demographic dividend","PST","Patent applications, residents","IP.PAT.RESD","","","","","","","","","","","","","","","","","","","","","328686","159863","161972","387850","418905","431624","447736","473745","481422","494728","518825","523739","543005","563211","562062","618360","626590","645557","656826","690038","754591","756874","739851","751242","780768","813587","810143","828434","813477","769945","785286","794138","823164","839700","833140","822473","835876","827623","813067","811985","",
"Post-demographic dividend","PST","Patent applications, nonresidents","IP.PAT.NRES","","","","","","","","","","","","","","","","","","","","","226976","179687","174308","203770","197893","192280","184275","186813","204262","207650","198907","188081","194643","187369","199891","240489","263425","278339","283692","303074","319697","361604","360417","353953","370887","398533","429401","445262","449643","427157","447311","460503","484332","502380","516949","528063","534859","539128","547142","576139","",
"Post-demographic dividend","PST","Scientific and technical journal articles","IP.JRN.ARTC.SC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","860519.899961908","869197.733654751","899950.193648661","930643.830054984","992783.81517434","1087497.61620837","1117872.61226009","1157278.84678732","1180546.38039826","1214789.42261308","1243316.56644905","1292551.74812717","1325087.81865471","1342929.98661722","1363110.69682827","1352040.17015405","1351563.49868551","1359236.88009237","1336298.34969713","","",
"Post-demographic dividend","PST","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
